"business_id","name","city","state","stars","review_count","categories"
"Lro-qULT-oa4Oz36p1yTwA","Johnny G's Pizza","Philadelphia","Pennsylvania","3.0","11","Restaurants, Pizza"
"Yl4Am6NhqWo_YMmo1SyU5A","Domino's Pizza","Philadelphia","Pennsylvania","2.0","5","Restaurants, Pizza"
"2wwhMKlfpOd0dpk_AQdt8w","Leonardo Trattoria","New Orleans","Louisiana","2.5","29","Nightlife, Restaurants, Italian, Bars, Pizza"
"jnZYD2UCGziWwGsUxybkFw","Daredevil Hall","Indianapolis","Indiana","4.0","184","Brewpubs, Restaurants, Breweries, Beer Bar, American (New), Nightlife, Bars, Pubs, Burgers, Pizza, Food"
"iF_92LcvfJfrtwjHWhVb-Q","4th Street Pizza","St. Petersburg","Florida","3.0","67","Food Delivery Services, Italian, Pizza, Food, Cheesesteaks, Restaurants"
"r7sU7DuN2wM1OyjLHe6_pg","Hungry Howie's Pizza & Subs","Tampa","Florida","2.5","12","Chicken Wings, Sandwiches, Italian, Restaurants, Pizza"
"ejRuEF2j8_w5qQbwEQ8GfQ","Villagio Pizza Cafe","Philadelphia","Pennsylvania","3.0","47","Pizza, Breakfast & Brunch, Restaurants"
"zVmW-ohNzhOPiBIeUPL62g","Goody's Pizza","Philadelphia","Pennsylvania","2.0","25","Restaurants, Pizza"
"3dGqTD3xCOYjUtmusTJpeA","Glenmoore Deli","Glenmoore","Pennsylvania","3.5","9","Restaurants, Pizza, Delis"
"KS7n4ctHUc9IhC7OGmeQog","Chicago's Stuffed Pizza","Oldsmar","Florida","2.0","17","Restaurants, Pizza"
"MGNAYydr7SxPMDgFlnZ7sg","Little Caesars Pizza","Philadelphia","Pennsylvania","3.0","10","Restaurants, Pizza"
"5gFINQunzrgFOxI20Dr5Uw","Chuck E. Cheese's","Edmonton","","3.0","10","Restaurants, Indoor Playcentre, Kids Activities, Arts & Entertainment, Arcades, Active Life, American (Traditional), Pizza"
"oFMpfE5J6f0ATRmsVXrFSg","Papa Sam","Philadelphia","Pennsylvania","3.0","6","Pizza, Restaurants"
"VeLzZBtIDNDEtmLFEWA8sg","Orange Leaf","Plainfield","Indiana","2.0","17","Food, Ice Cream & Frozen Yogurt"
"_rkjLrft2ZgHcLBLF9amXw","Uno Pizzeria & Grill","Oaks","Pennsylvania","3.0","138","Restaurants, American (New), American (Traditional), Pizza, Gluten-Free"
"1c6wVkPI_v765N7l_la59A","Santuccis","Downingtown","Pennsylvania","3.5","9","Salad, Italian, Restaurants, Pizza"
"mTeNbKb9idbGoKJswtU_mA","Sarappos Pizza","Bensalem","Pennsylvania","4.0","25","Restaurants, Pizza, Italian"
"YRWRq25_XCUeeqSlK1QZLA","Wall St Pizza","Tampa","Florida","4.0","21","Restaurants, Pizza"
"ShMMSvD_xxf3qfy70T2MrA","Joe's Pizza","Broomall","Pennsylvania","4.0","30","Pizza, Sandwiches, Cheesesteaks, Restaurants"
"T8lxi3V2avTVXCanVkAFNg","Pizza Hut","Philadelphia","Pennsylvania","1.5","25","Italian, Chicken Wings, Restaurants, Pizza"
"ut6fi2W2YaipNOqvi7e0jw","Upland Carmel Tap House","Carmel","Indiana","4.0","244","Nightlife, Food, Bars, Breweries, Pizza, Brewpubs, Pubs, Restaurants"
"RyndNvh5DEsywX76cAkpeg","Long Hollow Pizza and Pub","Goodlettsville","Tennessee","4.0","90","Restaurants, Pizza"
"AgN2wYfkqbHGvWN3CNdydA","Buster's Pizza & Donair","Edmonton","","3.5","6","Food, Donairs, Pizza, Restaurants, Poutineries, Mediterranean"
"3JwRFu53hgEisf_SRBPIew","Yogo Factory","Glassboro","New Jersey","4.0","14","Food, Ice Cream & Frozen Yogurt, Desserts"
"wGXzVjXpWgm_PCyyPYXRWg","Cold Stone Creamery","Bensalem","Pennsylvania","2.5","17","Food, Cupcakes, Custom Cakes, Desserts, Ice Cream & Frozen Yogurt"
"L61LkI42xxX5O8qGJysaSQ","Gibby's Ice Cream Store","Levittown","Pennsylvania","2.5","19","Food, Ice Cream & Frozen Yogurt, Desserts"
"5Eq-hxUIIjZTHFnpZJhgQQ","Tom's Corner Grill & Pizza","Philadelphia","Pennsylvania","3.5","11","Restaurants, Pizza"
"opVXuS10_bDDS32xYZCQQg","Sorelle Restaurant","Spring Hill","Florida","3.5","16","Burgers, Pizza, Restaurants, Chicken Wings"
"JwaF-4Md76jgIHFK-ixwnA","Sally Starr's Pizza","Atco","New Jersey","3.0","14","Italian, Pizza, Restaurants"
"WKryRgra3TnhfMNArU6Opg","Vinny Vegas Pizza","Phoenixville","Pennsylvania","3.5","29","Pizza, Restaurants, American (New), American (Traditional)"
"7MaaaorooHRAqkQXcTqmrg","Nannie Francos Pizza","Philadelphia","Pennsylvania","3.0","13","Pizza, Restaurants"
"ShJs6GQRJ7p_CaI1scxMkA","Pizza In & Go","Antioch","Tennessee","4.5","16","Pizza, Restaurants"
"i45WZvp-Sg7MlELrHzlUxg","Crust N Fire","Mount Laurel","New Jersey","3.5","94","Restaurants, Burgers, Italian, Salad, Pizza"
"gNqYUPKGfZJycaZhCsi7xQ","Marty's Cafe","Tampa","Florida","3.0","14","Greek, American (Traditional), Restaurants, Pizza"
"Im5XYJ8jP3s85Lna48HcWA","Pizza 73","Edmonton","","1.0","6","Pizza, Restaurants"
"AeAXSy-FI2rJM451lmoJGw","Izzie's Ice","Nashville","Tennessee","5.0","8","Desserts, Food Stands, Ice Cream & Frozen Yogurt, Food, Restaurants"
"T5f-IRQWQYgFQbgO_kVkvg","Northbrook MarketPlace","West Chester","Pennsylvania","4.0","60","Breakfast & Brunch, American (Traditional), Restaurants, Local Flavor, Event Planning & Services, Bakeries, Food, Delis, Donuts, American (New), Caterers, Ice Cream & Frozen Yogurt, Desserts"
"k-Wb-2Y2RFGlaY00_Hm8Sw","Slice Of Heaven Pizza","Holiday","Florida","3.5","66","Restaurants, Pizza, Food Delivery Services, Food"
"qC63cwAI-baLmbEdxbR3FA","Joel's Pizza Palace","Valrico","Florida","4.0","44","Italian, Pizza, Restaurants"
"n2HP8fenpzI7eg6TRDj4lw","Pizza Hut","Speedway","Indiana","1.5","32","Restaurants, Pizza, Chicken Wings, Fast Food, Italian"
"zG9-Ii9mea1JhnQTv4_DxA","Papa John's Pizza","Lansdowne","Pennsylvania","2.0","21","Restaurants, Pizza"
"-K_FDDqmOt6hJLTOPgpnlA","Fazoli's","Saint Charles","Missouri","2.5","32","Italian, Restaurants, Pizza, Fast Food"
"H3yoQNhw-AfdLIwScR1zXg","Divino Wine Bar","Philadelphia","Pennsylvania","3.5","10","Italian, Wine Bars, Restaurants, Bars, Nightlife, Pizza"
"rVfe1LHo55A2fworkm_jVw","Capofitto","Philadelphia","Pennsylvania","4.5","205","Bars, Gelato, Breakfast & Brunch, Italian, Food, Nightlife, Restaurants, Pizza"
"YlEBQLfRHocJDn4gRlgczw","Brick City Eatery","Lutz","Florida","4.0","114","Restaurants, Beer, Wine & Spirits, Breakfast & Brunch, Nightlife, Pizza, Chicken Wings, Bars, Sandwiches, Food, American (Traditional)"
"xL8ZyE0hDgumUdMt7QESXw","Handel's Homemade Ice Cream","Greenwood","Indiana","4.5","39","Food, Desserts, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies"
"uJumjiVcHFLx6PV9rP-P1Q","Mr Ice Cream","Madeira Beach","Florida","4.5","88","Food, Ice Cream & Frozen Yogurt, Desserts"
"37yDMpWI6HBO2iW8slv7_Q","Tutti Frutti Frozen Yogurt","University City","Missouri","4.0","52","Juice Bars & Smoothies, Coffee & Tea, Restaurants, Ice Cream & Frozen Yogurt, Food, American (New)"
"JjcAJybTnaoZ4vdGzf538Q","Romanos Pizza Express","Tampa","Florida","3.0","13","Chicken Wings, Cheesesteaks, Pizza, Restaurants"
"-e25gkrazUCBqcSdgsmHGQ","Papa John's Pizza","Brentwood","Tennessee","3.5","12","Pizza, Restaurants"
"3OGzmGqWwsyGLkhnxrA9Pw","Gourmet Pizza Company","Tampa","Florida","4.0","185","Pizza, Restaurants, Gluten-Free, Vegan"
"nPgRFNyRYW5xG4MkWzc_iQ","Station 52 Sports Bar & Pizzeria","Mendenhall","Pennsylvania","3.0","42","Delis, Nightlife, Sports Bars, Bars, American (New), Burgers, Restaurants, Pizza"
"EDprNnmwty4XypvqgVZVgg","Dairy Queen Grill & Chill","Indianapolis","Indiana","3.0","28","Fast Food, Burgers, Restaurants, Food, Ice Cream & Frozen Yogurt"
"28XH9UYU-uGajC0Nz5Bwog","Dairy Queen Grill & Chill","Springfield","Tennessee","2.5","7","American (New), Fast Food, Desserts, Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers"
"TMT9U2da4ewGbk38X54KJA","Hackett's Causeway Cafe and Creamery","Dunedin","Florida","4.5","102","Restaurants, Coffee & Tea, Pizza, Food, Ice Cream & Frozen Yogurt"
"Yll7kUVI7j0gArBMQKpEaQ","High Brow Coffee + Tea","Franklin","Tennessee","4.0","125","Breakfast & Brunch, Food, American (Traditional), Ice Cream & Frozen Yogurt, Desserts, Restaurants, Coffee & Tea, Bakeries, Cafes"
"UwAqOh7QDJz9m9scQxH9iA","Panago Pizza","Edmonton","","4.5","6","Food, Pizza, Restaurants, Salad, Food Delivery Services, Chicken Wings"
"mA1v8uVY5IzQfOyVy7xbTw","Beyond Sweet","St. Louis","Missouri","4.0","31","Ice Cream & Frozen Yogurt, Specialty Food, Food, Desserts, Candy Stores"
"3CsBRtDT5WOUu8IY0mHhXw","Slices Pizza","Philadelphia","Pennsylvania","4.0","122","Pizza, Food, Restaurants"
"oHAAlU_Yts_avncJK0hJpw","Barro's Pizza","Marana","Arizona","3.5","116","Italian, Pizza, Restaurants, Chicken Wings, Sandwiches"
"uPVKWy0VeMMHMJ0V87nMMw","Rolynos Original Pizza","Indianapolis","Indiana","3.5","33","Pizza, Restaurants"
"REns5fQe45Nk_D2UwQyr0w","Barra Restaurant","Philadelphia","Pennsylvania","2.5","117","Restaurants, Bars, Pizza, Nightlife, Italian"
"1NCUTTp6rIyXpwUDVv9qOA","Lazos Pizza & Grill","Philadelphia","Pennsylvania","4.0","176","Pizza, American (Traditional), Restaurants, Italian"
"oVlS3TqJLq6ogSo9tI_U0Q","Gasparilla Pizzeria & Growlers","Valrico","Florida","4.5","57","Pizza, Nightlife, Chicken Wings, Beer Bar, Sandwiches, Bars, Restaurants"
"Egf9_djIH7jbgOSZZQGUqw","Pizza Hut","Smyrna","Tennessee","1.0","21","Pizza, Italian, Chicken Wings, Restaurants"
"uVCMVOTyL4-j4M37o01MwA","Imperial Woodpecker Snoballs","New Orleans","Louisiana","4.5","52","Food, Shaved Ice, Ice Cream & Frozen Yogurt"
"yYuRiXwKTRP46dsyMVstKA","Organico Pizza","Marlton","New Jersey","4.0","121","Tacos, Salad, Gluten-Free, Burgers, Mexican, Pizza, Restaurants, Sandwiches, Italian, Caterers, Event Planning & Services, Cheesesteaks"
"qHCfhWPyb1GXpzq9Wk3Vkg","New England Pizza","Philadelphia","Pennsylvania","3.0","22","Pizza, Restaurants"
"OP-m-Kq-1aEWrrlaszFi9w","Ramble Pizza","Philadelphia","Pennsylvania","4.5","19","Restaurants, Pizza, Food, Food Trucks"
"R0HjMCL_m5wjBeUpOXqzdA","Twistee Treat - Sheldon","Tampa","Florida","4.0","58","Food, Restaurants, Juice Bars & Smoothies, Desserts, Ice Cream & Frozen Yogurt, Hot Dogs"
"rg6z4zFMxjj16qAnJ65gxg","Chevys Famous Thin Crust Pizza","Philadelphia","Pennsylvania","4.0","13","Sandwiches, Pizza, Chicken Wings, Restaurants"
"u1ELaa77voUfj-2GCOIUmQ","Fazoli's","Nashville","Tennessee","3.0","27","Restaurants, Italian, Pizza, Fast Food"
"kFk_r7-fq9HtMxt_PB4glQ","Nice Cream Nitro","Reno","Nevada","5.0","6","Ice Cream & Frozen Yogurt, Food, Food Trucks, Caterers, Event Planning & Services"
"P_mujg3kYmFXSkGlMfAWCA","Quality Pizza","Lansdale","Pennsylvania","2.5","8","Pizza, Restaurants"
"4ziM5sfg9PfPGTysDJPLLg","Masso's Water Ice and Custard","Gibbsboro","New Jersey","3.0","8","Ice Cream & Frozen Yogurt, Pizza, Caterers, Delis, Event Planning & Services, Food, Restaurants"
"hxEo_CKsmSMGXcHNLR9oow","Lulu's Pizza Bar","Philadelphia","Pennsylvania","3.5","26","Food, Restaurants, Nightlife, Pizza, Bars, Beer, Wine & Spirits"
"_FlhRk9KjdXyE0sLxUdEBQ","Commonwealth Kitchen","Philadelphia","Pennsylvania","3.5","38","Cheesesteaks, Restaurants, Pizza, American (Traditional)"
"Ho0uAnaLL57On7enESYfeA","Imo's Pizza","Fairview Heights","Illinois","2.5","22","Health & Medical, Pizza, Restaurants, Chiropractors"
"O8RzM_uLVEnDWEhX3whqtQ","Sonic Drive-In","Bellevue","Tennessee","1.5","34","Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants, Fast Food"
"Utc1KFuFQ-wwLiUTj5FvmA","Domino's Pizza","Philadelphia","Pennsylvania","2.0","26","Sandwiches, Pizza, Restaurants, Chicken Wings"
"Y6AmQuUO90gDO9JBogXXiA","Insomnia Cookies","Tucson","Arizona","3.5","75","Ice Cream & Frozen Yogurt, Desserts, Food Delivery Services, Bakeries, Food"
"iwlPkTBb2CtjD0oe-baXnA","Imperial Pizza","Secane","Pennsylvania","4.0","79","Pizza, Restaurants"
"0cB1kDuZCvSwpJrNdtQP8Q","Giordano's","Indianapolis","Indiana","3.5","284","Restaurants, Pizza, Italian, Salad"
"BWITd9JUXP3gSi1z3Y-z8g","In Riva","Philadelphia","Pennsylvania","4.0","729","Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants"
"0YiRkVMR2cg17hk9u6nGhg","Elicia's Pizza","Saint Louis","Missouri","2.0","59","Restaurants, Pizza"
"eWGdkt9fdwg7aKboaZIVQQ","Uncle Maddios Pizza","Lutz","Florida","4.0","103","Restaurants, Salad, Pizza, Gluten-Free"
"tr5Os7k3FpPz7NbWYwZa5Q","Vela","Doylestown","Pennsylvania","3.5","68","Restaurants, Bars, American (Traditional), Nightlife, Pizza"
"Wt5Zpu-lZ1UK1hccCnJMwQ","Mimi's Italian Eatery","Cherry Hill","New Jersey","4.0","49","Cheesesteaks, Pizza, Restaurants, Italian"
"ZbsH2tXBjA-3v973ZsAZ_w","Parkway Pizza","Levittown","Pennsylvania","3.5","20","Chicken Wings, Food, Food Delivery Services, Caterers, Restaurants, Pizza, Cheesesteaks, Event Planning & Services"
"cg4JFJcCxRTTMmcg9O9KtA","Ava","Tampa","Florida","3.5","544","Wine Bars, Desserts, Bars, American (New), Nightlife, Restaurants, Italian, Food, Salad, Breakfast & Brunch, Pizza"
"MaYb7qMN6BomP1zQGj3Wjg","Pi Pizzeria - Delmar Loop","Saint Louis","Missouri","4.0","633","Nightlife, Pizza, Bars, Restaurants"
"wWCyuVi_KuuijwE-Rk4KLA","Tropical Homemade Ice Cream","West Chester","Pennsylvania","4.0","11","Ice Cream & Frozen Yogurt, Food"
"ioAcpe5KRvacB2lna-wdaw","Felicias Pizza Kitchen","Ardmore","Pennsylvania","4.0","176","Restaurants, Pizza"
"qFodBzebw4Lywcffu82OvA","HotBox Pizza","Fishers","Indiana","4.5","7","Restaurants, Pizza"
"Vo4NZBtF3mr6EJitNnq-Wg","Pizzeria Maki","Greenville","Delaware","5.0","13","Restaurants, Pizza, Salad, Sushi Bars"
"ntewVyhJ6C8H0U_KkduioQ","Mise En Place Bistro","Tampa","Florida","3.5","8","Pizza, Nightlife, Wine Bars, Food, Bars, Comfort Food, Desserts, American (New), Restaurants"
"ASJH8IDBdX_f5yOX0XEfYA","Sam's Pizza and Donair","Edmonton","","4.5","19","Restaurants, Pizza"
"wunF8CkjYkARgCbGwYRm3A","Driftwood Cafe","St. Petersburg","Florida","4.0","18","Restaurants, Pizza, Cafes, Sandwiches"
"Mufi8VH23CoxIZNftf-lZw","City Kitchen Pizzeria","Southampton","Pennsylvania","4.0","11","Pizza, Restaurants, Italian"
"hwXDlBJdtr1cFFM8sy5oPQ","Steve's Prince of Steaks","Philadelphia","Pennsylvania","3.0","11","Pizza, Restaurants, American (Traditional), Cheesesteaks"
"aJTgc_HWNyM9gHDt__Lt4w","Johny's Original Pizza","Prospect Park","Pennsylvania","3.5","54","Italian, Sandwiches, Pizza, Restaurants"
"KkpAwKzn5olmxH2K2GauNw","Pica's Restaurant","West Chester","Pennsylvania","3.5","141","Pizza, Restaurants, Sandwiches, Italian"
"FmQygwfW_x8AkEWLXESezQ","Dough Boy Pizza","Philadelphia","Pennsylvania","4.5","11","Restaurants, Pizza"
"jjPX9UyeVpF8egi1Clh6GA","Pizzi's Pizza","Bryn Mawr","Pennsylvania","3.0","21","Pizza, Restaurants"
"M0_Yc94Yq-G7HV8rrl9fQA","Gaetanos","Philadelphia","Pennsylvania","3.5","6","Pizza, Restaurants, Sandwiches, Cheesesteaks"
"qWnjIYmfBdWUTelGor0rEA","Riccardo's Pizza & Restaurant","Willingboro","New Jersey","3.5","19","Pizza, Restaurants"
"Spq-2DVE8nilFhSFk0jLug","Tony B's Pizzeria","Fenton","Missouri","2.5","20","Restaurants, Pizza"
"_O16xyQwp0YSTG2RgweRYA","Luigi's Italian Restaurant","Tampa","Florida","3.5","37","Italian, Hair Salons, Pizza, Restaurants, Beauty & Spas"
"JAvURODoSHpCCYaeun4kMQ","Dottie's Ice Cream Parlor","Des Peres","Missouri","4.0","5","Food, Ice Cream & Frozen Yogurt"
"uI15YInpDsGBUZcNfm_TfQ","Borrello's Pizza & Pastaria","Carpinteria","California","4.0","169","Restaurants, French, Italian, Pizza"
"idu9-lsH5FJ54xt9QdNezQ","Il Giardino","Spring House","Pennsylvania","4.0","92","Italian, Sandwiches, Restaurants, Pizza"
"KJ8Wx5FGrQQMsEnqUlXiMA","Blue Bell Pizza","Blue Bell","Pennsylvania","3.0","61","Food, Sandwiches, Restaurants, Pizza, Salad"
"FI8fpqACdKnIkO-ur0FVfg","The NY Slice","Greenwood","Indiana","3.5","16","Food Trucks, Pizza, Restaurants, Salad, Food, Sandwiches"
"JszJI2Ewenggj8zh1o3B-Q","Peggs Restaurant On the Boulevard","High Ridge","Missouri","3.0","57","Italian, Restaurants, Pizza"
"262I6X8Vi5PXygFmhjeLyA","Sorrento Pizzeria And Grill","Philadelphia","Pennsylvania","2.0","9","Chicken Wings, Pizza, Burgers, Restaurants"
"1HCbwHb9d_iPE_q5WKEbtA","Sweet Alley","Goleta","California","3.5","8","Food, Ice Cream & Frozen Yogurt"
"Z1whpjCi-3RiuBPUtdK44A","Angyss Cafe And Ice Cream Parlor","Warminster","Pennsylvania","4.5","22","Breakfast & Brunch, Burgers, Food, Desserts, Restaurants, Coffee & Tea, Cafes, Pizza, Ice Cream & Frozen Yogurt"
"HfOLOAYMKNUer3eXXTLHew","Vanos Pizza & Italian Restaurant","West Chester","Pennsylvania","4.0","17","Italian, Restaurants, Pizza"
"HrIbP2-jdRJAU92yqyDmyw","Genoa Pizza and Grill","Glenolden","Pennsylvania","4.0","24","Salad, Sandwiches, Restaurants, Pizza"
"3LnezhNbL_Arcs2ihIRL_Q","The Cheesesteak Factory","Glassboro","New Jersey","1.5","20","Food, American (New), Restaurants, Pizza, Desserts, Fast Food"
"G1fQJ8k5U1gdX0vWODCZYA","Cafe Nino","New Orleans","Louisiana","4.0","63","Pizza, Restaurants, Italian, American (Traditional)"
"qmDm7guS7TAZTSDFYY2bug","Pizza Hut","Wilmington","Delaware","1.5","45","Pizza, Chicken Wings, Restaurants, Italian"
"liy3id4Wj1AaIduwETiVSQ","Sam's Pizza","Philadelphia","Pennsylvania","2.0","13","Restaurants, Pizza"
"YE3E3nFsPo0O7gpMpOL18A","T J Courtney's Restaurant and Catering","Mt Juliet","Tennessee","3.5","112","Restaurants, Burgers, Pizza, Sandwiches, Southern, American (Traditional), Comfort Food"
"ugSj0rWlWQ57-FuKuieGXA","Tampa Pizza Co - Westchase","Tampa","Florida","4.0","81","Sandwiches, Bars, Italian, Nightlife, Beer Bar, Pizza, Restaurants"
"uNgurpUi-9BRM6VLEnuNKA","Roger's Chicago Beef & Pizza","Hudson","Florida","3.0","18","Restaurants, Pizza"
"j50-hK5V4OQwYo9kyUF5FQ","Punk'd Pineapple","Kennett Square","Pennsylvania","5.0","8","Restaurants, Food, Food Stands, Ice Cream & Frozen Yogurt"
"aCjTyN2RLAao0jsYZkZfbA","Ritter's Frozen Custard","Indianapolis","Indiana","4.5","41","Ice Cream & Frozen Yogurt, Restaurants, Burgers, Specialty Food, Food, Custom Cakes, Desserts, Chocolatiers & Shops"
"UhIdCsdiWS4K0EkbvVdlAw","Ed's Pizza House","Philadelphia","Pennsylvania","1.5","24","Restaurants, Pizza"
"HQ-C47_Xi5it1KzwEc0u0A","Barbarians","Santa Barbara","California","3.0","96","Pizza, Bars, Sports Bars, Restaurants, Nightlife"
"-951Q5if-JmCQbO40meVPw","Sam's Pizza House","Nashville","Tennessee","3.0","10","Pizza, Restaurants"
"qot32tHVWZpiJibLTwQGyw","Pina's Pizza","Philadelphia","Pennsylvania","3.5","47","Restaurants, Italian, Pizza, Seafood"
"SFafZpcCcjO28VzimGmKrQ","Pizza Hut","New Port Richey","Florida","2.0","26","Restaurants, Pizza, Fast Food, Italian, Chicken Wings"
"seouwqRlM9YNNAkZS09FuQ","Jet's Pizza","Greenwood","Indiana","3.0","37","Pizza, Restaurants, Food, Salad, Event Planning & Services, Italian, Sandwiches, Caterers, Food Delivery Services"
"1IIht_H_qWSTG-kMSvKS6A","Rock'n Dough Pizza & Brewery","Nashville","Tennessee","4.0","17","Brewpubs, Pizza, Bars, Restaurants, Food, Breweries, Nightlife, Beer Bar, American (Traditional)"
"V-Dm95vQpkdaeSzehDEgpA","Reavis Pizza","St Louis","Missouri","3.5","31","Sandwiches, Restaurants, Pizza, Food, Food Delivery Services"
"7-cD0S7vJlUOuTpF2vQLOQ","Little Caesars Pizza","Tucson","Arizona","1.5","11","Fast Food, Pizza, Restaurants"
"5gRvBK7PEvhxzRDKylINvw","Insomnia Cookies","West Chester","Pennsylvania","2.5","29","Ice Cream & Frozen Yogurt, Desserts, Bakeries, Food, Food Delivery Services"
"8QnuWGVNBhzyYXGSeRdi4g","Sweet Cece's","Nashville","Tennessee","3.5","17","Food, Ice Cream & Frozen Yogurt"
"MZ0kXra-46rxI2R9RX1oaw","Papa Murphy's Take 'N' Bake Pizza","Edmonton","","4.5","8","Restaurants, Salad, Pizza, Food, Do-It-Yourself Food"
"wO0NI7NkDdbT46h-TI2BtA","Tailgate Brewery - East Nashville","Nashville","Tennessee","4.5","103","Food, Nightlife, Breweries, Restaurants, Pizza, Pubs, Bars"
"2x3wM06LEbaAR81AeKk44w","National Pizza Company","Saint Louis","Missouri","4.0","42","Pizza, Restaurants"
"SkWaAf50KiN2m0zXfnAuiA","Luigi's Cafe","Hockessin","Delaware","4.5","63","Cheesesteaks, Restaurants, Italian, Pizza, Salad"
"2PlhAoV-zXw2SUaWzkw-Ng","Friendly's - Pottstown","Pottstown","Pennsylvania","2.0","37","Restaurants, Ice Cream & Frozen Yogurt, Burgers, Food, American (Traditional), Diners, Breakfast & Brunch, American (New)"
"wWLic8cT6apGZWK8wWWSQQ","Hearth Kitchen","Kennett Square","Pennsylvania","3.5","97","Restaurants, Italian, American (New), Pizza"
"5S3Cc7EsEo66BSL7s6iF-w","Whirled Peace Frozen Yogurt & Smoothies","Philadelphia","Pennsylvania","3.5","87","Bubble Tea, Ice Cream & Frozen Yogurt, Food, Juice Bars & Smoothies"
"KSTWGtRlYowMIuFspfvAFg","Pizza Hut","New Orleans","Louisiana","2.0","17","Restaurants, Pizza, Food, Italian, Fast Food, Chicken Wings"
"7jTaLGVD3jy9VF7lxPEgww","Zoey's Yogurt Bar","Philadelphia","Pennsylvania","3.0","9","Food, Bars, Ice Cream & Frozen Yogurt, Nightlife, Hookah Bars"
"jQBPO3rYkNwIaOdQS5ktgQ","The Fountain On Locust","Saint Louis","Missouri","4.5","1010","Ice Cream & Frozen Yogurt, Food, American (New), Art Galleries, Shopping, Cocktail Bars, Arts & Entertainment, Restaurants, Nightlife, Chocolatiers & Shops, Specialty Food, Bars"
"yHQVSV0OEaKuWgJZKCl2bQ","Russell Stover Candies","Des Peres","Missouri","4.5","7","Candy Stores, Chocolatiers & Shops, Desserts, Specialty Food, Ice Cream & Frozen Yogurt, Bakeries, Food"
"xs5gxwXz1QFlWy62XAH-9Q","Newk's Eatery","Franklin","Tennessee","3.5","99","Pizza, American (New), American (Traditional), Salad, Restaurants, Sandwiches, Delis"
"VD4mZEBNiCeyGSq51XV9jw","3 Wood Pizza & Pub","Boise","Idaho","4.5","47","Salad, Pizza, Restaurants, Gastropubs, Sandwiches"
"fASBQ_HrzOWcO0ponVZdgA","Giuseppe's Pizzeria","Westville","New Jersey","3.5","13","Pizza, Restaurants"
"mNu6xYO2bn-rvacN12h9WA","In & Out Pizza","Philadelphia","Pennsylvania","2.0","36","Pizza, Restaurants"
"tw7SFbDQ2gurVAzkaS2Vmw","Domino's Pizza","Brownsburg","Indiana","4.0","14","Restaurants, Pizza, Chicken Wings, Sandwiches"
"8F6OsZYrl3LbR17teMJWJQ","Sonic Drive-In","Nashville","Tennessee","3.0","20","Fast Food, Burgers, Hot Dogs, Food, Ice Cream & Frozen Yogurt, Restaurants"
"CKKY7kxtznKVzm9FBzAL4w","Little Caesars Pizza","Wilmington","Delaware","2.0","14","Food, Italian, Pizza, Restaurants"
"z680Aylt8wN2KAeFM1hy-A","Chatham Tap Mass. Ave.","Indianapolis","Indiana","4.0","427","Bars, British, Pubs, Nightlife, Pizza, Restaurants, Chicken Wings"
"xsYbbmEfbeob2y1qcsojtw","King of Pizza","Berlin","New Jersey","3.0","53","Restaurants, Pizza"
"-bkbeuXaYdfM2APQCalgmQ","Foxs Pizza Den","Zionsville","Indiana","3.0","40","Food, Pizza, Sandwiches, Restaurants"
"hZfGntDJ6SvXhcWLfkCFSg","Pizza Box Thorndale","Downingtown","Pennsylvania","4.0","18","Specialty Food, Restaurants, Food, Ethnic Food, Pizza"
